timestamp,wind_data,hydro_data,thermal_data,solar_data,forecast_data,total_data,forecast_diff
2026-05-13 00:46:00,22,272,485,0,589,778,0
2026-05-13 01:46:00,15,271,216,0,551,501,0
2026-05-13 02:46:00,11,272,217,0,527,500,0
2026-05-13 03:46:00,6,272,217,0,517,495,0
2026-05-13 04:46:00,19,272,218,0,519,509,0
2026-05-13 05:46:00,42,273,219,0,550,534,0
2026-05-13 06:46:00,24,272,215,28,622,539,0
2026-05-13 07:46:00,21,272,216,102,722,611,0
2026-05-13 08:46:00,36,270,214,120,804,640,0
2026-05-13 09:46:00,107,272,229,135,845,743,0
2026-05-13 10:46:00,129,272,214,98,849,713,0
2026-05-13 11:46:00,116,273,213,65,879,667,0
2026-05-13 12:46:00,150,272,210,122,888,754,0
2026-05-13 13:46:00,129,272,209,62,890,672,0
2026-05-13 14:46:00,214,272,208,92,909,786,0
2026-05-13 15:46:00,249,287,204,97,914,837,0
